ID,question,knowledge concept,option,answer,image_path,knowledge concept description
7097,Which better describes the Gran Sabana ecosystem?,Ecosystems,A. It has warm winters. It also has soil that is poor in nutrients. | B. It has warm summers and warm winters. It also has year-round rain.,It has warm winters. It also has soil that is poor in nutrients.,scienceqa_images_fixed/7097.jpg,"An environment includes all of the biotic, or living, and abiotic, or nonliving, things in an area. An ecosystem is created by the relationships that form among the biotic and abiotic parts of an environment.
There are many different types of terrestrial, or land-based, ecosystems. Here are some ways in which terrestrial ecosystems can differ from each other:
the pattern of weather, or climate
the type of soil
the organisms that live there"
7098,Select the mammal below.,Classification,A. rabbit | B. woodpecker,rabbit,scienceqa_images_fixed/7098.jpg,"Birds, mammals, fish, reptiles, and amphibians are groups of animals. The animals in each group have traits in common.
Scientists sort animals into groups based on traits they have in common. This process is called classification."
7100,"Which bird's beak is also adapted to crack large, hard nuts?",Adaptations,A. spotted dove | B. military macaw,military macaw,scienceqa_images_fixed/7100.jpg,"An adaptation is an inherited trait that helps an organism survive or reproduce. Adaptations can include both body parts and behaviors.
The shape of a bird's beak is one example of an adaptation. Birds' beaks can be adapted in different ways. For example, a sharp hooked beak might help a bird tear through meat easily. A short, thick beak might help a bird break through a seed's hard shell. Birds that eat similar food often have similar beaks."
7107,Identify the question that Dale's experiment can best answer.,Designing experiments,A. Can pennies hold more drops of water mixed with dish soap or water mixed with hand soap? | B. Can pennies hold more drops of pure water or water mixed with hand soap?,Can pennies hold more drops of pure water or water mixed with hand soap?,scienceqa_images_fixed/7107.jpg,"Experiments can be designed to answer specific questions. How can you identify the questions that a certain experiment can answer? In order to do this, you need to figure out what was tested and what was measured during the experiment.
Imagine an experiment with two groups of daffodil plants. One group of plants was grown in sandy soil, and the other was grown in clay soil. Then, the height of each plant was measured.
First, identify the part of the experiment that was tested. The part of an experiment that is tested usually involves the part of the experimental setup that is different or changed. In the experiment described above, each group of plants was grown in a different type of soil. So, the effect of growing plants in different soil types was tested.
Then, identify the part of the experiment that was measured. The part of the experiment that is measured may include measurements and calculations. In the experiment described above, the heights of the plants in each group were measured.
Experiments can answer questions about how the part of the experiment that is tested affects the part that is measured. So, the experiment described above can answer questions about how soil type affects plant height.
Examples of questions that this experiment can answer include:
Does soil type affect the height of daffodil plants?
Do daffodil plants in sandy soil grow taller than daffodil plants in clay soil?
Are daffodil plants grown in sandy soil shorter than daffodil plants grown in clay soil?"
7110,Which bird's beak is also adapted to filter through mud?,Adaptations,A. mute swan | B. tawny owl,mute swan,scienceqa_images_fixed/7110.jpg,"An adaptation is an inherited trait that helps an organism survive or reproduce. Adaptations can include both body parts and behaviors.
The shape of a bird's beak is one example of an adaptation. Birds' beaks can be adapted in different ways. For example, a sharp hooked beak might help a bird tear through meat easily. A short, thick beak might help a bird break through a seed's hard shell. Birds that eat similar food often have similar beaks."
7112,What is the capital of New Mexico?,State capitals,A. Louisville | B. Santa Fe | C. Salt Lake City | D. Albuquerque,Santa Fe,scienceqa_images_fixed/7112.jpg,
7114,Select the fish below.,Classification,A. salmon | B. Mojave rattlesnake,salmon,scienceqa_images_fixed/7114.jpg,"Birds, mammals, fish, reptiles, and amphibians are groups of animals. The animals in each group have traits in common.
Scientists sort animals into groups based on traits they have in common. This process is called classification."
7119,What is the capital of Colorado?,State capitals,A. Denver | B. Billings | C. Santa Fe | D. Colorado Springs,Denver,scienceqa_images_fixed/7119.jpg,
7120,Which of these states is farthest south?,Maps,A. Connecticut | B. Vermont | C. New Jersey | D. Maine,New Jersey,scienceqa_images_fixed/7120.jpg,"Maps have four cardinal directions, or main directions. Those directions are north, south, east, and west.
A compass rose is a set of arrows that point to the cardinal directions. A compass rose usually shows only the first letter of each cardinal direction.
The north arrow points to the North Pole. On most maps, north is at the top of the map."
7121,Which of the following could Nate's test show?,Engineering practices,A. if at least 20% of the park would be shaded by trees in each design | B. which design would have the least traffic noise in the concert area | C. which design would have the greatest distance between the concert area and the road,which design would have the greatest distance between the concert area and the road,scienceqa_images_fixed/7121.jpg,"People can use the engineering-design process to develop solutions to problems. One step in the process is testing if a potential solution meets the requirements of the design. How can you determine what a test can show? You need to figure out what was tested and what was measured.
Imagine an engineer needs to design a bridge for a windy location. She wants to make sure the bridge will not move too much in high wind. So, she builds a smaller prototype, or model, of a bridge. Then, she exposes the prototype to high winds and measures how much the bridge moves.
First, identify what was tested. A test can examine one design, or it may compare multiple prototypes to each other. In the test described above, the engineer tested a prototype of a bridge in high wind.
Then, identify what the test measured. One of the criteria for the bridge was that it not move too much in high winds. The test measured how much the prototype bridge moved.
Tests can show how well one or more designs meet the criteria. The test described above can show whether the bridge would move too much in high winds."
7122,Which animal's limbs are also adapted for climbing trees?,Adaptations,A. three-toed sloth | B. eastern gray kangaroo,three-toed sloth,scienceqa_images_fixed/7122.jpg,"An adaptation is an inherited trait that helps an organism survive or reproduce. Adaptations can include both body parts and behaviors.
Arms, legs, flippers, and wings are different types of limbs. The type of limbs an animal has is an example of an adaptation. Animals' limbs can be adapted in different ways. For example, long legs might help an animal run fast. Flippers might help an animal swim. Wings might help an animal fly."
7126,Identify the question that Larry's experiment can best answer.,Designing experiments,A. Can pennies hold more drops of pure water or water mixed with hand soap? | B. Can pennies hold more drops of water mixed with dish soap or water mixed with hand soap?,Can pennies hold more drops of pure water or water mixed with hand soap?,scienceqa_images_fixed/7126.jpg,"Experiments can be designed to answer specific questions. How can you identify the questions that a certain experiment can answer? In order to do this, you need to figure out what was tested and what was measured during the experiment.
Imagine an experiment with two groups of daffodil plants. One group of plants was grown in sandy soil, and the other was grown in clay soil. Then, the height of each plant was measured.
First, identify the part of the experiment that was tested. The part of an experiment that is tested usually involves the part of the experimental setup that is different or changed. In the experiment described above, each group of plants was grown in a different type of soil. So, the effect of growing plants in different soil types was tested.
Then, identify the part of the experiment that was measured. The part of the experiment that is measured may include measurements and calculations. In the experiment described above, the heights of the plants in each group were measured.
Experiments can answer questions about how the part of the experiment that is tested affects the part that is measured. So, the experiment described above can answer questions about how soil type affects plant height.
Examples of questions that this experiment can answer include:
Does soil type affect the height of daffodil plants?
Do daffodil plants in sandy soil grow taller than daffodil plants in clay soil?
Are daffodil plants grown in sandy soil shorter than daffodil plants grown in clay soil?"
7127,"Is molasses a solid, a liquid, or a gas?",States of matter,A. a solid | B. a gas | C. a liquid,a liquid,scienceqa_images_fixed/7127.jpg,"Solid, liquid, and gas are states of matter. Matter is anything that takes up space. Matter can come in different states, or forms.
When matter is a solid, it has a definite volume and a definite shape. So, a solid has a size and shape of its own.
Some solids can be easily folded, bent, or broken. A piece of paper is a solid. Also, some solids are very small. A grain of sand is a solid.
When matter is a liquid, it has a definite volume but not a definite shape. So, a liquid has a size of its own, but it does not have a shape of its own. Think about pouring juice from a bottle into a cup. The juice still takes up the same amount of space, but it takes the shape of the bottle.
Some liquids are thicker than others. Honey and milk are both liquids. But pouring honey takes more time than pouring milk.
When matter is a gas, it does not have a definite volume or a definite shape. A gas expands, or gets bigger, until it completely fills a space. A gas can also get smaller if it is squeezed into a smaller space.
Many gases are invisible. The oxygen you breathe is a gas. The helium in a balloon is also a gas."
7129,Which of these states is farthest north?,Geography,A. Louisiana | B. Alabama | C. New Mexico | D. Nevada,Nevada,scienceqa_images_fixed/7129.jpg,"Maps have four cardinal directions, or main directions. Those directions are north, south, east, and west.
A compass rose is a set of arrows that point to the cardinal directions. A compass rose usually shows only the first letter of each cardinal direction.
The north arrow points to the North Pole. On most maps, north is at the top of the map."
7130,Which country is highlighted?,The Americas: geography,A. Dominica | B. Haiti | C. Barbados | D. the Dominican Republic,the Dominican Republic,scienceqa_images_fixed/7130.jpg,
7131,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,Magnets,A. The magnetic force is weaker in Pair 2. | B. The magnetic force is weaker in Pair 1. | C. The strength of the magnetic force is the same in both pairs.,The magnetic force is weaker in Pair 1.,scienceqa_images_fixed/7131.jpg,"Magnets can pull or push on each other without touching. When magnets attract, they pull together. When magnets repel, they push apart.
These pulls and pushes between magnets are called magnetic forces. The stronger the magnetic force between two magnets, the more strongly the magnets attract or repel each other.
You can change the strength of a magnetic force between two magnets by changing the distance between them. The magnetic force is weaker when the magnets are farther apart."
7134,"Based on the Venn diagram, which poem is about a Trojan hero?",Visual elements,A. the Odyssey | B. the Aeneid,the Aeneid,scienceqa_images_fixed/7134.jpg,"A graphic organizer is a chart or picture that shows how ideas, facts, or topics are related to one another.
When you read, look for graphic organizers included in the text. You can use these images to find key information. You can also create your own graphic organizers with information that you've read. Doing this can help you think about the ideas in the text and easily review them.
When you write, you can use graphic organizers to organize your thoughts and plan your writing."
7135,Which of the following organisms is the primary consumer in this food web?,Ecological interactions,A. parasitic jaeger | B. lichen | C. grizzly bear,grizzly bear,scienceqa_images_fixed/7135.jpg,"A food web is a model.
A food web shows where organisms in an ecosystem get their food. Models can make things in nature easier to understand because models can represent complex things in a simpler way. If a food web showed every organism in an ecosystem, the food web would be hard to understand. So, each food web shows how some organisms in an ecosystem can get their food.
Arrows show how matter moves.
A food web has arrows that point from one organism to another. Each arrow shows the direction that matter moves when one organism eats another organism. An arrow starts from the organism that is eaten. The arrow points to the organism that is doing the eating.
An organism in a food web can have more than one arrow pointing from it. This shows that the organism is eaten by more than one other organism in the food web.
An organism in a food web can also have more than one arrow pointing to it. This shows that the organism eats more than one other organism in the food web."
7139,Select the reptile below.,Classification,A. green tree frog | B. human | C. salmon | D. green iguana,green iguana,scienceqa_images_fixed/7139.jpg,"Birds, mammals, fish, reptiles, and amphibians are groups of animals. Scientists sort animals into each group based on traits they have in common. This process is called classification.
Classification helps scientists learn about how animals live. Classification also helps scientists compare similar animals."
7141,Which solution has a higher concentration of green particles?,Solutions,A. neither; their concentrations are the same | B. Solution B | C. Solution A,Solution B,scienceqa_images_fixed/7141.jpg,"A solution is made up of two or more substances that are completely mixed. In a solution, solute particles are mixed into a solvent. The solute cannot be separated from the solvent by a filter. For example, if you stir a spoonful of salt into a cup of water, the salt will mix into the water to make a saltwater solution. In this case, the salt is the solute. The water is the solvent.
The concentration of a solute in a solution is a measure of the ratio of solute to solvent. Concentration can be described in terms of particles of solute per volume of solvent.
concentration = particles of solute / volume of solvent"
7149,Which continent is highlighted?,Physical Geography,A. Antarctica | B. Africa | C. Australia | D. North America,North America,scienceqa_images_fixed/7149.jpg,A continent is one of the major land masses on the earth. Most people say there are seven continents.
7151,What is the capital of Hawaii?,State capitals,A. Hilo | B. Denver | C. Salem | D. Honolulu,Honolulu,scienceqa_images_fixed/7151.jpg,
7153,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,Magnets,A. The magnitude of the magnetic force is the same in both pairs. | B. The magnitude of the magnetic force is greater in Pair 1. | C. The magnitude of the magnetic force is greater in Pair 2.,The magnitude of the magnetic force is greater in Pair 2.,scienceqa_images_fixed/7153.jpg,"Magnets can pull or push on each other without touching. When magnets attract, they pull together. When magnets repel, they push apart. These pulls and pushes between magnets are called magnetic forces.
The strength of a force is called its magnitude. The greater the magnitude of the magnetic force between two magnets, the more strongly the magnets attract or repel each other.
You can change the magnitude of a magnetic force between two magnets by using magnets of different sizes. The magnitude of the magnetic force is greater when the magnets are larger."
7154,Which animal's limbs are also adapted for swimming?,Adaptations,A. giraffe | B. humpback whale,humpback whale,scienceqa_images_fixed/7154.jpg,"An adaptation is an inherited trait that helps an organism survive or reproduce. Adaptations can include both body parts and behaviors.
Arms, legs, flippers, and wings are different types of limbs. The type of limbs an animal has is an example of an adaptation. Animals' limbs can be adapted in different ways. For example, long legs might help an animal run fast. Flippers might help an animal swim. Wings might help an animal fly."
7158,Identify the question that Manny's experiment can best answer.,Designing experiments,A. Do bananas develop more brown spots when they are kept at room temperature compared to in a cold refrigerator? | B. Do bananas develop more brown spots if they are kept in bags with holes compared to bags without holes?,Do bananas develop more brown spots if they are kept in bags with holes compared to bags without holes?,scienceqa_images_fixed/7158.jpg,"Experiments can be designed to answer specific questions. How can you identify the questions that a certain experiment can answer? In order to do this, you need to figure out what was tested and what was measured during the experiment.
Imagine an experiment with two groups of daffodil plants. One group of plants was grown in sandy soil, and the other was grown in clay soil. Then, the height of each plant was measured.
First, identify the part of the experiment that was tested. The part of an experiment that is tested usually involves the part of the experimental setup that is different or changed. In the experiment described above, each group of plants was grown in a different type of soil. So, the effect of growing plants in different soil types was tested.
Then, identify the part of the experiment that was measured. The part of the experiment that is measured may include measurements and calculations. In the experiment described above, the heights of the plants in each group were measured.
Experiments can answer questions about how the part of the experiment that is tested affects the part that is measured. So, the experiment described above can answer questions about how soil type affects plant height.
Examples of questions that this experiment can answer include:
Does soil type affect the height of daffodil plants?
Do daffodil plants in sandy soil grow taller than daffodil plants in clay soil?
Are daffodil plants grown in sandy soil shorter than daffodil plants grown in clay soil?"
7162,Which property do these three objects have in common?,Materials,A. slippery | B. blue | C. stretchy,stretchy,scienceqa_images_fixed/7162.jpg,"An object has different properties. A property of an object can tell you how it looks, feels, tastes, or smells. Properties can also tell you how an object will behave when something happens to it.
Different objects can have properties in common. You can use these properties to put objects into groups."
7164,Which solution has a higher concentration of green particles?,Solutions,A. Solution A | B. Solution B | C. neither; their concentrations are the same,Solution A,scienceqa_images_fixed/7164.jpg,"A solution is made up of two or more substances that are completely mixed. In a solution, solute particles are mixed into a solvent. The solute cannot be separated from the solvent by a filter. For example, if you stir a spoonful of salt into a cup of water, the salt will mix into the water to make a saltwater solution. In this case, the salt is the solute. The water is the solvent.
The concentration of a solute in a solution is a measure of the ratio of solute to solvent. Concentration can be described in terms of particles of solute per volume of solvent.
concentration = particles of solute / volume of solvent"
7165,What is the name of the colony shown?,English colonies in North America,A. Ohio | B. Kentucky | C. West Virginia | D. Connecticut,Connecticut,scienceqa_images_fixed/7165.jpg,
7166,Which continent is highlighted?,Physical Geography,A. Africa | B. North America | C. South America | D. Europe,North America,scienceqa_images_fixed/7166.jpg,A continent is one of the major land masses on the earth. Most people say there are seven continents.
7167,What is the name of the colony shown?,English colonies in North America,A. New York | B. Maryland | C. Tennessee | D. New Jersey,New Jersey,scienceqa_images_fixed/7167.jpg,
7168,Which continent is highlighted?,Oceans and continents,A. Antarctica | B. North America | C. Australia | D. Africa,Australia,scienceqa_images_fixed/7168.jpg,A continent is one of the major land masses on the earth. Most people say there are seven continents.
7169,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,"Velocity, acceleration, and forces",A. The magnitude of the magnetic force is smaller in Pair 1. | B. The magnitude of the magnetic force is smaller in Pair 2. | C. The magnitude of the magnetic force is the same in both pairs.,The magnitude of the magnetic force is smaller in Pair 2.,scienceqa_images_fixed/7169.jpg,"Magnets can pull or push on each other without touching. When magnets attract, they pull together. When magnets repel, they push apart. These pulls and pushes between magnets are called magnetic forces.
The strength of a force is called its magnitude. The greater the magnitude of the magnetic force between two magnets, the more strongly the magnets attract or repel each other.
You can change the magnitude of a magnetic force between two magnets by changing the distance between them. The magnitude of the magnetic force is smaller when there is a greater distance between the magnets."
7170,Select the mammal below.,Classification,A. poison dart frog | B. rabbit,rabbit,scienceqa_images_fixed/7170.jpg,"Birds, mammals, fish, reptiles, and amphibians are groups of animals. The animals in each group have traits in common.
Scientists sort animals into groups based on traits they have in common. This process is called classification."
7171,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,Magnets,A. The magnetic force is weaker in Pair 2. | B. The strength of the magnetic force is the same in both pairs. | C. The magnetic force is weaker in Pair 1.,The strength of the magnetic force is the same in both pairs.,scienceqa_images_fixed/7171.jpg,"Magnets can pull or push on each other without touching. When magnets attract, they pull together. When magnets repel, they push apart.
These pulls and pushes between magnets are called magnetic forces. The stronger the magnetic force between two magnets, the more strongly the magnets attract or repel each other."
7172,What is the capital of Kentucky?,State capitals,A. Louisville | B. Columbia | C. Frankfort | D. Richmond,Frankfort,scienceqa_images_fixed/7172.jpg,
7176,Which bird's beak is also adapted to catch fish?,Adaptations,A. northern cardinal | B. great blue heron,great blue heron,scienceqa_images_fixed/7176.jpg,"An adaptation is an inherited trait that helps an organism survive or reproduce. Adaptations can include both body parts and behaviors.
The shape of a bird's beak is one example of an adaptation. Birds' beaks can be adapted in different ways. For example, a sharp hooked beak might help a bird tear through meat easily. A short, thick beak might help a bird break through a seed's hard shell. Birds that eat similar food often have similar beaks."
7178,Identify the question that Maureen's experiment can best answer.,Designing experiments,A. Does the humidity level where tomato seeds are planted affect the number of tomato seedlings that grow? | B. Do more tomato seedlings grow when they are planted in soil with fertilizer compared to soil without fertilizer?,Do more tomato seedlings grow when they are planted in soil with fertilizer compared to soil without fertilizer?,scienceqa_images_fixed/7178.jpg,"Experiments can be designed to answer specific questions. How can you identify the questions that a certain experiment can answer? In order to do this, you need to figure out what was tested and what was measured during the experiment.
Imagine an experiment with two groups of daffodil plants. One group of plants was grown in sandy soil, and the other was grown in clay soil. Then, the height of each plant was measured.
First, identify the part of the experiment that was tested. The part of an experiment that is tested usually involves the part of the experimental setup that is different or changed. In the experiment described above, each group of plants was grown in a different type of soil. So, the effect of growing plants in different soil types was tested.
Then, identify the part of the experiment that was measured. The part of the experiment that is measured may include measurements and calculations. In the experiment described above, the heights of the plants in each group were measured.
Experiments can answer questions about how the part of the experiment that is tested affects the part that is measured. So, the experiment described above can answer questions about how soil type affects plant height.
Examples of questions that this experiment can answer include:
Does soil type affect the height of daffodil plants?
Do daffodil plants in sandy soil grow taller than daffodil plants in clay soil?
Are daffodil plants grown in sandy soil shorter than daffodil plants grown in clay soil?"
7179,Which property do these two objects have in common?,Materials,A. soft | B. blue,soft,scienceqa_images_fixed/7179.jpg,"An object has different properties. A property of an object can tell you how it looks, feels, tastes, or smells.
Different objects can have the same properties. You can use these properties to put objects into groups."
7181,Which continent is highlighted?,Oceans and continents,A. Antarctica | B. Asia | C. North America | D. Africa,Africa,scienceqa_images_fixed/7181.jpg,A continent is one of the major land masses on the earth. Most people say there are seven continents.
7185,What is the name of the colony shown?,English colonies in North America,A. North Carolina | B. Illinois | C. Pennsylvania | D. Indiana,North Carolina,scienceqa_images_fixed/7185.jpg,
7186,Which month is the hottest on average in Cape Town?,Weather and climate,"A. June, July, and August | B. April, May, and November | C. December, January, February, and March","December, January, February, and March",scienceqa_images_fixed/7186.jpg,"Scientists record climate data from places around the world. Temperature is one type of climate data. Scientists collect data over many years. They can use this data to calculate the average temperature for each month. The average temperature can be used to describe the climate of a location.
A line graph can be used to show the average temperature each month. Months with higher dots on the graph have higher average temperatures."
7190,Which of these cities is marked on the map?,Cities,A. Denver | B. Portland | C. Los Angeles | D. San Francisco,Los Angeles,scienceqa_images_fixed/7190.jpg,
7194,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,Particle motion and energy,A. sample B | B. neither; the samples have the same temperature | C. sample A,sample A,scienceqa_images_fixed/7194.jpg,"The temperature of a substance depends on the average kinetic energy of the particles in the substance. The higher the average kinetic energy of the particles, the higher the temperature of the substance.
The kinetic energy of a particle is determined by its mass and speed. For a pure substance, the greater the mass of each particle in the substance and the higher the average speed of the particles, the higher their average kinetic energy."
7196,What is the name of the colony shown?,Colonial America,A. South Carolina | B. West Virginia | C. Virginia | D. Pennsylvania,Virginia,scienceqa_images_fixed/7196.jpg,
7198,Which of the following could Ellie's test show?,Engineering practices,A. if the blade guards would break in a crash | B. if adding the blade guards made the drone fly poorly | C. how much the drone weighed with the blade guards,if adding the blade guards made the drone fly poorly,scienceqa_images_fixed/7198.jpg,"People can use the engineering-design process to develop solutions to problems. One step in the process is testing if a potential solution meets the requirements of the design. How can you determine what a test can show? You need to figure out what was tested and what was measured.
Imagine an engineer needs to design a bridge for a windy location. She wants to make sure the bridge will not move too much in high wind. So, she builds a smaller prototype, or model, of a bridge. Then, she exposes the prototype to high winds and measures how much the bridge moves.
First, identify what was tested. A test can examine one design, or it may compare multiple prototypes to each other. In the test described above, the engineer tested a prototype of a bridge in high wind.
Then, identify what the test measured. One of the criteria for the bridge was that it not move too much in high winds. The test measured how much the prototype bridge moved.
Tests can show how well one or more designs meet the criteria. The test described above can show whether the bridge would move too much in high winds."
7199,Which country is highlighted?,Oceania: geography,A. Nauru | B. Tonga | C. Fiji | D. Vanuatu,Vanuatu,scienceqa_images_fixed/7199.jpg,
7200,Which property do these two objects have in common?,Materials,A. slippery | B. salty,salty,scienceqa_images_fixed/7200.jpg,"An object has different properties. A property of an object can tell you how it looks, feels, tastes, or smells.
Different objects can have the same properties. You can use these properties to put objects into groups."
7201,Which of these states is farthest east?,Maps,A. Indiana | B. Texas | C. Kansas | D. Georgia,Georgia,scienceqa_images_fixed/7201.jpg,"Maps have four cardinal directions, or main directions. Those directions are north, south, east, and west.
A compass rose is a set of arrows that point to the cardinal directions. A compass rose usually shows only the first letter of each cardinal direction.
The north arrow points to the North Pole. On most maps, north is at the top of the map."
7203,"Is the following statement about our solar system true or false?
The volume of Mars is more than three times as large as Mercury's.",Astronomy,A. true | B. false,false,scienceqa_images_fixed/7203.jpg,"A planet's volume tells you the size of the planet.
The primary composition of a planet is what the planet is made mainly of. In our solar system, planets are made mainly of rock, gas, or ice."
7204,Which property matches this object?,Materials,A. breakable | B. bumpy,breakable,scienceqa_images_fixed/7204.jpg,"An object has different properties. A property of an object can tell you how it looks, feels, tastes, or smells."
7206,Which property do these three objects have in common?,Materials,A. blue | B. sticky | C. transparent,blue,scienceqa_images_fixed/7206.jpg,"An object has different properties. A property of an object can tell you how it looks, feels, tastes, or smells. Properties can also tell you how an object will behave when something happens to it.
Different objects can have properties in common. You can use these properties to put objects into groups."
7208,Is soap a mineral?,Rocks and minerals,A. no | B. yes,no,scienceqa_images_fixed/7208.jpg,"Properties are used to identify different substances. Minerals have the following properties:
It is a solid.
It is formed in nature.
It is not made by organisms.
It is a pure substance.
It has a fixed crystal structure.
If a substance has all five of these properties, then it is a mineral.
Look closely at the last three properties:
A mineral is not made by organisms.
Organisms make their own body parts. For example, snails and clams make their shells. Because they are made by organisms, body parts cannot be minerals.
Humans are organisms too. So, substances that humans make by hand or in factories cannot be minerals.
A mineral is a pure substance.
A pure substance is made of only one type of matter. All minerals are pure substances.
A mineral has a fixed crystal structure.
The crystal structure of a substance tells you how the atoms or molecules in the substance are arranged. Different types of minerals have different crystal structures, but all minerals have a fixed crystal structure. This means that the atoms or molecules in different pieces of the same type of mineral are always arranged the same way."
7209,Which of the following could Samantha and Justine's test show?,Engineering practices,A. if the concrete from each batch took the same amount of time to dry | B. if a new batch of concrete was firm enough to use,if a new batch of concrete was firm enough to use,scienceqa_images_fixed/7209.jpg,"People can use the engineering-design process to develop solutions to problems. One step in the process is testing if a potential solution meets the requirements of the design. How can you determine what a test can show? You need to figure out what was tested and what was measured.
Imagine an engineer needs to design a bridge for a windy location. She wants to make sure the bridge will not move too much in high wind. So, she builds a smaller prototype, or model, of a bridge. Then, she exposes the prototype to high winds and measures how much the bridge moves.
First, identify what was tested. A test can examine one design, or it may compare multiple prototypes to each other. In the test described above, the engineer tested a prototype of a bridge in high wind.
Then, identify what the test measured. One of the criteria for the bridge was that it not move too much in high winds. The test measured how much the prototype bridge moved.
Tests can show how well one or more designs meet the criteria. The test described above can show whether the bridge would move too much in high winds."
7211,Which continent is highlighted?,Oceans and continents,A. South America | B. Antarctica | C. Australia | D. Europe,Australia,scienceqa_images_fixed/7211.jpg,A continent is one of the major land masses on the earth. Most people say there are seven continents.
7212,Which solution has a higher concentration of green particles?,Solutions,A. neither; their concentrations are the same | B. Solution B | C. Solution A,Solution A,scienceqa_images_fixed/7212.jpg,"A solution is made up of two or more substances that are completely mixed. In a solution, solute particles are mixed into a solvent. The solute cannot be separated from the solvent by a filter. For example, if you stir a spoonful of salt into a cup of water, the salt will mix into the water to make a saltwater solution. In this case, the salt is the solute. The water is the solvent.
The concentration of a solute in a solution is a measure of the ratio of solute to solvent. Concentration can be described in terms of particles of solute per volume of solvent.
concentration = particles of solute / volume of solvent"
7213,Which of the following could Darren's test show?,Engineering practices,A. the amount of bacteria in the water before it was filtered | B. whether an inexpensive filter would become clogged more often | C. whether the filter was clogged,whether the filter was clogged,scienceqa_images_fixed/7213.jpg,"People can use the engineering-design process to develop solutions to problems. One step in the process is testing if a potential solution meets the requirements of the design. How can you determine what a test can show? You need to figure out what was tested and what was measured.
Imagine an engineer needs to design a bridge for a windy location. She wants to make sure the bridge will not move too much in high wind. So, she builds a smaller prototype, or model, of a bridge. Then, she exposes the prototype to high winds and measures how much the bridge moves.
First, identify what was tested. A test can examine one design, or it may compare multiple prototypes to each other. In the test described above, the engineer tested a prototype of a bridge in high wind.
Then, identify what the test measured. One of the criteria for the bridge was that it not move too much in high winds. The test measured how much the prototype bridge moved.
Tests can show how well one or more designs meet the criteria. The test described above can show whether the bridge would move too much in high winds."
7216,What is the capital of Virginia?,State capitals,A. Tulsa | B. Bridgeport | C. Atlanta | D. Richmond,Richmond,scienceqa_images_fixed/7216.jpg,
7217,What is the capital of North Carolina?,State capitals,A. Tulsa | B. Birmingham | C. Charleston | D. Raleigh,Raleigh,scienceqa_images_fixed/7217.jpg,
7218,What is the capital of Wyoming?,State capitals,A. Augusta | B. Cheyenne | C. Montgomery | D. Columbia,Cheyenne,scienceqa_images_fixed/7218.jpg,
7219,Which country is highlighted?,The Americas: geography,A. the Dominican Republic | B. Dominica | C. Grenada | D. Haiti,Dominica,scienceqa_images_fixed/7219.jpg,
7221,Which property do these three objects have in common?,Materials,A. scratchy | B. flexible | C. fragile,fragile,scienceqa_images_fixed/7221.jpg,"An object has different properties. A property of an object can tell you how it looks, feels, tastes, or smells. Properties can also tell you how an object will behave when something happens to it.
Different objects can have properties in common. You can use these properties to put objects into groups."
7222,Which country is highlighted?,The Americas: geography,A. Saint Lucia | B. Jamaica | C. Antigua and Barbuda | D. Saint Kitts and Nevis,Saint Kitts and Nevis,scienceqa_images_fixed/7222.jpg,
7223,What is the name of the colony shown?,Colonial America,A. West Virginia | B. Illinois | C. Massachusetts | D. Georgia,Massachusetts,scienceqa_images_fixed/7223.jpg,
7225,Which property matches this object?,Materials,A. scratchy | B. sour,sour,scienceqa_images_fixed/7225.jpg,"An object has different properties. A property of an object can tell you how it looks, feels, tastes, or smells."
7230,What is the capital of Maryland?,State capitals,A. Concord | B. Annapolis | C. Minneapolis | D. Baltimore,Annapolis,scienceqa_images_fixed/7230.jpg,
7236,What is the capital of Montana?,State capitals,A. Helena | B. Orlando | C. Bismarck | D. Billings,Helena,scienceqa_images_fixed/7236.jpg,
7237,Will these magnets attract or repel each other?,Magnets,A. repel | B. attract,attract,scienceqa_images_fixed/7237.jpg,"Magnets can pull or push on other magnets without touching them. When magnets attract, they pull together. When magnets repel, they push apart. These pulls and pushes are called magnetic forces.
Magnetic forces are strongest at the magnets' poles, or ends. Every magnet has two poles: a north pole (N) and a south pole (S).
Here are some examples of magnets. Their poles are shown in different colors and labeled.
Whether a magnet attracts or repels other magnets depends on the positions of its poles.
If opposite poles are closest to each other, the magnets attract. The magnets in the pair below attract.
If the same, or like, poles are closest to each other, the magnets repel. The magnets in both pairs below repel."
7239,What is the capital of Oregon?,State capitals,A. Burlington | B. Salem | C. Denver | D. Jackson,Salem,scienceqa_images_fixed/7239.jpg,
7240,Which country is highlighted?,The Americas: geography,A. Barbados | B. the Dominican Republic | C. Saint Lucia | D. Saint Vincent and the Grenadines,Barbados,scienceqa_images_fixed/7240.jpg,
7243,Which property do these four objects have in common?,Materials,A. rough | B. shiny | C. slippery,shiny,scienceqa_images_fixed/7243.jpg,"An object has different properties. A property of an object can tell you how it looks, feels, tastes, or smells. Properties can also tell you how an object will behave when something happens to it.
Different objects can have properties in common. You can use these properties to put objects into groups. Grouping objects by their properties is called classification."
