ID,split,knowledge concept,question,option,answer,image_path,key,question number,knowledge concept description
2steps_310,testmini,Volume and Capacity of Cylinders,"As shown in the diagram, a bottle is filled with liquid. If the base area of the bottle is S, what is the volume of the liquid?",A. Sh; B. 2Sh; C. 3Sh; D. No correct answer,B,extracted_images/310-1.png,2steps_1,310,"Volume and Capacity of Cylinders:
1. The formula for calculating the volume of a cylinder: The volume of a cylinder = base area × height.
2. In terms of letters: If V represents the volume of the cylinder, where r is the radius of the base and h is the height of the cylinder, then the formula for the volume of the cylinder is: V = πr²h.
3. The capacity of a cylinder usually refers to the amount of space a cylindrical container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods.
4. π is generally taken as 3.14."
2steps_310,testmini,Volume and Capacity of Cones,"As shown in the diagram, a liquid with a volume of 2Sh is poured from a bottle into a conical cup, filling ( ) cups (The area of the bottle's base and the area of the conical cup's mouth are equal, both being S).",A. 3; B. 4; C. 5; D. 6; E. No correct answer,D,extracted_images/310-2.png,2steps_2,670,"Volume and Capacity of Cones:
1. Volume formula: The formula for calculating the volume of a cone is V = (1/3)πr²h, where r is the radius of the base of the cone and h is the height of the cone. This formula indicates that the volume of a cone is one-third the volume of a cylinder with the same base and height.
2. Relationship between height and volume: If the volume of a cone is known, the height of the cone can be calculated using the formula h = 3V/(πr²), where V is the volume of the cone and r is the radius of the base.
3. Relationship between base area and volume: Similarly, if the volume of a cone is known, the base area of the cone can be calculated using the formula A = 3V/h, where V is the volume of the cone and h is the height.
4. The capacity of a cone usually refers to the amount of space a conical container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods.
5. Generally, π is taken as 3.14."
2steps_310,testmini,Volume and Capacity of Cylinders;Volume and Capacity of Cones,Pour the liquid from the bottle into the conical cups as shown in the diagram. How many cups can be completely filled? (The area of the bottom of the bottle and the area of the mouth of the conical cups are equal.),A. 3; B. 4; C. 5; D. 6; E. No correct answer,D,extracted_images/310-multi.png,2steps_multi,1030,"Volume and Capacity of Cylinders:
1. The formula for calculating the volume of a cylinder: The volume of a cylinder = base area × height.
2. In terms of letters: If V represents the volume of the cylinder, where r is the radius of the base and h is the height of the cylinder, then the formula for the volume of the cylinder is: V = πr²h.
3. The capacity of a cylinder usually refers to the amount of space a cylindrical container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods.
4. π is generally taken as 3.14.
Volume and Capacity of Cones:
1. Volume formula: The formula for calculating the volume of a cone is V = (1/3)πr²h, where r is the radius of the base of the cone and h is the height of the cone. This formula indicates that the volume of a cone is one-third the volume of a cylinder with the same base and height.
2. Relationship between height and volume: If the volume of a cone is known, the height of the cone can be calculated using the formula h = 3V/(πr²), where V is the volume of the cone and r is the radius of the base.
3. Relationship between base area and volume: Similarly, if the volume of a cone is known, the base area of the cone can be calculated using the formula A = 3V/h, where V is the volume of the cone and h is the height.
4. The capacity of a cone usually refers to the amount of space a conical container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods.
5. Generally, π is taken as 3.14."
2steps_311,testmini,Volume and Capacity of Cylinders,"As shown in the diagram, what is the volume of the cylinder?",A. 72; B. 36; C. 24; D. No correct answer,A,extracted_images/311-1.png,2steps_1,311,"Volume and Capacity of Cylinders:
1. The formula for calculating the volume of a cylinder: The volume of a cylinder = base area × height.
2. In terms of letters: If V represents the volume of the cylinder, where r is the radius of the base and h is the height of the cylinder, then the formula for the volume of the cylinder is: V = πr²h.
3. The capacity of a cylinder usually refers to the amount of space a cylindrical container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods.
4. π is generally taken as 3.14."
2steps_311,testmini,Volume and Capacity of Cones,"As shown in the diagram, which cone has a volume equal to 72?",A. A; B. B; C. C; D. No correct answer,A,extracted_images/311-2.png,2steps_2,671,"Volume and Capacity of Cones:
1. Volume formula: The formula for calculating the volume of a cone is V = (1/3)πr²h, where r is the radius of the base of the cone and h is the height of the cone. This formula indicates that the volume of a cone is one-third the volume of a cylinder with the same base and height.
2. Relationship between height and volume: If the volume of a cone is known, the height of the cone can be calculated using the formula h = 3V/(πr²), where V is the volume of the cone and r is the radius of the base.
3. Relationship between base area and volume: Similarly, if the volume of a cone is known, the base area of the cone can be calculated using the formula A = 3V/h, where V is the volume of the cone and h is the height.
4. The capacity of a cone usually refers to the amount of space a conical container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods.
5. Generally, π is taken as 3.14."
2steps_311,testmini,Volume and Capacity of Cylinders;Volume and Capacity of Cones,"As shown in the diagram, which cone has a volume equal to that of this cylinder? (   )",A. A; B. B; C. C; D. No correct answer,A,extracted_images/311-multi.png,2steps_multi,1031,"Volume and Capacity of Cylinders:
1. The formula for calculating the volume of a cylinder: The volume of a cylinder = base area × height.
2. In terms of letters: If V represents the volume of the cylinder, where r is the radius of the base and h is the height of the cylinder, then the formula for the volume of the cylinder is: V = πr²h.
3. The capacity of a cylinder usually refers to the amount of space a cylindrical container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods.
4. π is generally taken as 3.14.
Volume and Capacity of Cones:
1. Volume formula: The formula for calculating the volume of a cone is V = (1/3)πr²h, where r is the radius of the base of the cone and h is the height of the cone. This formula indicates that the volume of a cone is one-third the volume of a cylinder with the same base and height.
2. Relationship between height and volume: If the volume of a cone is known, the height of the cone can be calculated using the formula h = 3V/(πr²), where V is the volume of the cone and r is the radius of the base.
3. Relationship between base area and volume: Similarly, if the volume of a cone is known, the base area of the cone can be calculated using the formula A = 3V/h, where V is the volume of the cone and h is the height.
4. The capacity of a cone usually refers to the amount of space a conical container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods.
5. Generally, π is taken as 3.14."
2steps_312,testmini,Volume and Capacity of Cylinders,"As shown in the diagram, the diameter of the bottom of a glass container is 10 cm. It partially contains water, in which a conical plumb bob with a height of 6 cm is submerged. When the plumb bob is removed from the water, the water level drops by 1.2 cm. What is the volume of the conical plumb bob in cm³? (Use π = 3.14)",A. 94.2; B. 376.8; C. 471; D. No correct answer,A,extracted_images/312-1.png,2steps_1,312,"Volume and Capacity of Cylinders:
1. The formula for calculating the volume of a cylinder: The volume of a cylinder = base area × height.
2. In terms of letters: If V represents the volume of the cylinder, where r is the radius of the base and h is the height of the cylinder, then the formula for the volume of the cylinder is: V = πr²h.
3. The capacity of a cylinder usually refers to the amount of space a cylindrical container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods.
4. π is generally taken as 3.14."
2steps_312,testmini,Volume and Capacity of Cones,"As shown in the diagram, the diameter of the bottom of a glass container is 10 cm. It contains some water, in which a conical lead weight with a height of 6 cm is submerged. Given that the volume of the conical lead weight is 94.2 cm³, the base area of this conical lead weight is (    ) cm². (π is taken as 3.14)",A. 47.1; B. 15.7; C. 62.8; D. No correct answer,A,extracted_images/312-2.png,2steps_2,672,"Volume and Capacity of Cones:
1. Volume formula: The formula for calculating the volume of a cone is V = (1/3)πr²h, where r is the radius of the base of the cone and h is the height of the cone. This formula indicates that the volume of a cone is one-third the volume of a cylinder with the same base and height.
2. Relationship between height and volume: If the volume of a cone is known, the height of the cone can be calculated using the formula h = 3V/(πr²), where V is the volume of the cone and r is the radius of the base.
3. Relationship between base area and volume: Similarly, if the volume of a cone is known, the base area of the cone can be calculated using the formula A = 3V/h, where V is the volume of the cone and h is the height.
4. The capacity of a cone usually refers to the amount of space a conical container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods.
5. Generally, π is taken as 3.14."
2steps_312,testmini,Volume and Capacity of Cylinders;Volume and Capacity of Cones,"As shown in the diagram, the diameter of the bottom of a glass container is 10 cm. It contains some water, in which a conical plumb bob with a height of 6 cm is submerged. When the plumb bob is removed from the water, the water level drops by 1.2 cm. The base area of this conical plumb bob is (    ) cm².(π = 3.14)",A. 47.1; B. 15.7; C. 62.8; D. No correct answer,A,extracted_images/312-multi.png,2steps_multi,1032,"Volume and Capacity of Cylinders:
1. The formula for calculating the volume of a cylinder: The volume of a cylinder = base area × height.
2. In terms of letters: If V represents the volume of the cylinder, where r is the radius of the base and h is the height of the cylinder, then the formula for the volume of the cylinder is: V = πr²h.
3. The capacity of a cylinder usually refers to the amount of space a cylindrical container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods.
4. π is generally taken as 3.14.
Volume and Capacity of Cones:
1. Volume formula: The formula for calculating the volume of a cone is V = (1/3)πr²h, where r is the radius of the base of the cone and h is the height of the cone. This formula indicates that the volume of a cone is one-third the volume of a cylinder with the same base and height.
2. Relationship between height and volume: If the volume of a cone is known, the height of the cone can be calculated using the formula h = 3V/(πr²), where V is the volume of the cone and r is the radius of the base.
3. Relationship between base area and volume: Similarly, if the volume of a cone is known, the base area of the cone can be calculated using the formula A = 3V/h, where V is the volume of the cone and h is the height.
4. The capacity of a cone usually refers to the amount of space a conical container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods.
5. Generally, π is taken as 3.14."
2steps_313,testmini,Surface Area of Cubes,"From two cubic wooden blocks each with an edge length of 5 cm, small rectangular wooden blocks each measuring 5 cm in length, 1 cm in width, and 1 cm in height are sawed off, resulting in two different shaped blocks, A and B. Which of the following statements about their surface areas is correct?",A. Surface area of A > Surface area of B; B. Surface area of A < Surface area of B; C. Surface area of A = Surface area of B; D. Surface area of A < Surface area of B; E. No correct answer,B,extracted_images/313-1.png,2steps_1,313,"Surface Area of Cubes:
1. Surface Area of a Cube: The total area of the 6 faces of a cube is its surface area, S = 6s.
2. Method of Calculating the Surface Area of a Cube: Surface area of a cube = edge length × edge length × 6.
3. S = 6*a*a, where S represents the surface area of the cube, and a represents the edge length of the cube."
2steps_313,testmini,Volume and Capacity of Cubes,"From two cubic wooden blocks each with an edge length of 5 cm, small rectangular blocks each measuring 5 cm in length, 1 cm in width, and 1 cm in height are sawed off, resulting in two different shaped blocks, A and B. Which of the following statements is correct?",A. Volume of A > Volume of B; B. Volume of A = Volume of B; C. Volume of A = Volume of B; D. Volume of A < Volume of B; E. No correct answer,B,extracted_images/313-2.png,2steps_2,673,"Volume and Capacity of Cubes:
1. The formula for calculating the volume of a cube: The volume of a cube = side length × side length × side length.
2. In terms of letters: If V represents the volume of the cube and a represents the side length of the cube, then the formula for the volume of the cube can be written as: V = a³.
3. The volume of a cube is equal to the base area multiplied by the height.
4. The capacity of a cube usually refers to the amount of space a cubic container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods."
2steps_313,testmini,Surface Area of Cubes;Volume and Capacity of Cubes,"From two cubic wooden blocks each with an edge length of 5 cm, small rectangular blocks each measuring 5 cm in length, 1 cm in width, and 1 cm in height are sawed off, resulting in two different shapes of blocks, A and B. Which of the following descriptions is correct?","A. Volume of A > Volume of B, Surface area of A > Surface area of B; B. Volume of A = Volume of B, Surface area of A < Surface area of B; C. Volume of A = Volume of B, Surface area of A = Surface area of B; D. Volume of A < Volume of B, Surface area of A < Surface area of B; E. No correct answer",B,extracted_images/313-multi.png,2steps_multi,1033,"Surface Area of Cubes:
1. Surface Area of a Cube: The total area of the 6 faces of a cube is its surface area, S = 6s.
2. Method of Calculating the Surface Area of a Cube: Surface area of a cube = edge length × edge length × 6.
3. S = 6*a*a, where S represents the surface area of the cube, and a represents the edge length of the cube.
Volume and Capacity of Cubes:
1. The formula for calculating the volume of a cube: The volume of a cube = side length × side length × side length.
2. In terms of letters: If V represents the volume of the cube and a represents the side length of the cube, then the formula for the volume of the cube can be written as: V = a³.
3. The volume of a cube is equal to the base area multiplied by the height.
4. The capacity of a cube usually refers to the amount of space a cubic container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods."
2steps_314,testmini,Surface Area of Cubes,"As shown in the diagram, the surface area of a small cube is 24 square centimeters. What is the length of each side of the cube?",A. 2 cm; B. 6 cm; C. 3 cm; D. No correct answer,A,extracted_images/314-1.png,2steps_1,314,"Surface Area of Cubes:
1. Surface Area of a Cube: The total area of the 6 faces of a cube is its surface area, S = 6s.
2. Method of Calculating the Surface Area of a Cube: Surface area of a cube = edge length × edge length × 6.
3. S = 6*a*a, where S represents the surface area of the cube, and a represents the edge length of the cube."
2steps_314,testmini,Surface Area of Rectangular Cuboids,"Using three identical small cubes to form a rectangular cuboid (as shown in the diagram), the surface area of the rectangular cuboid is (    ) square centimeters.",A. 45; B. 56; C. 64; D. 72; E. No correct answer,B,extracted_images/314-2.png,2steps_2,674,"Surface Area of Rectangular Cuboids:
1. Definition of Surface Area: The total area of the 6 faces of a rectangular cubiod or a cube is called its surface area.
2. Surface area of a rectangular cubiod = length × width × 2 + length × height × 2 + width × height × 2.
3. Surface area of a rectangular cubiod = (length × width + length × height + width × height) × 2.
4. Surface Area of a Rectangular Cubiod: If the letters a, b, and h represent the length, width, and height of a rectangular cubiod respectively, and S represents the surface area of the rectangular cubiod, then S = 2ab + 2ah + 2bh or S = 2(ab + ah + bh)."
2steps_314,testmini,Surface Area of Cubes;Surface Area of Rectangular Cuboids,"Using three small cubes, each with a surface area of 24 square centimeters, to form a rectangular cuboid (as shown in the diagram), the surface area of the rectangular cuboid is (    ) square centimeters.",A. 45; B. 56; C. 64; D. 72; E. No correct answer,B,extracted_images/314-multi.png,2steps_multi,1034,"Surface Area of Cubes:
1. Surface Area of a Cube: The total area of the 6 faces of a cube is its surface area, S = 6s.
2. Method of Calculating the Surface Area of a Cube: Surface area of a cube = edge length × edge length × 6.
3. S = 6*a*a, where S represents the surface area of the cube, and a represents the edge length of the cube.
Surface Area of Rectangular Cuboids:
1. Definition of Surface Area: The total area of the 6 faces of a rectangular cubiod or a cube is called its surface area.
2. Surface area of a rectangular cubiod = length × width × 2 + length × height × 2 + width × height × 2.
3. Surface area of a rectangular cubiod = (length × width + length × height + width × height) × 2.
4. Surface Area of a Rectangular Cubiod: If the letters a, b, and h represent the length, width, and height of a rectangular cubiod respectively, and S represents the surface area of the rectangular cubiod, then S = 2ab + 2ah + 2bh or S = 2(ab + ah + bh)."
2steps_315,testmini,Surface Area of Cubes,What is the surface area of this cube in square meters?,A. 216; B. 21600; C. 360; D. 3600; E. No correct answer,A,extracted_images/315-1.png,2steps_1,315,"Surface Area of Cubes:
1. Surface Area of a Cube: The total area of the 6 faces of a cube is its surface area, S = 6s.
2. Method of Calculating the Surface Area of a Cube: Surface area of a cube = edge length × edge length × 6.
3. S = 6*a*a, where S represents the surface area of the cube, and a represents the edge length of the cube."
2steps_315,testmini,Conversion Rates and Calculations Between Area Units,What is the surface area of this cube in square decimeters (dm²)?,A. 216; B. 21600; C. 360; D. 3600; E. No correct answer,B,extracted_images/315-2.png,2steps_2,675,"Conversion Rates and Calculations Between Area Units:
1. Conversion rates between area units: 1 square kilometer (km²) = 1,000,000 square meters (m²); 1 square meter (m²) = 100 square decimeters (dm²); 1 square decimeter (dm²) = 100 square centimeters (cm²)
2. To convert from a larger unit to a smaller unit, multiply by the conversion rate.
3. To convert from a smaller unit to a larger unit, divide by the conversion rate.
4. To convert square kilometers to square meters: multiply by 1,000,000.
5. To convert square meters to square decimeters: multiply by 100.
6. To convert square decimeters to square centimeters: multiply by 100.
7. To convert square centimeters to square decimeters: divide by 100.
8. To convert square decimeters to square meters: divide by 100.
9. To convert square meters to square kilometers: divide by 1,000,000."
2steps_315,testmini,Surface Area of Cubes;Conversion Rates and Calculations Between Area Units,What is the surface area of this cube in square decimeters (dm²)?,A. 216; B. 21600; C. 360; D. 3600; E. No correct answer,B,extracted_images/315-multi.png,2steps_multi,1035,"Surface Area of Cubes:
1. Surface Area of a Cube: The total area of the 6 faces of a cube is its surface area, S = 6s.
2. Method of Calculating the Surface Area of a Cube: Surface area of a cube = edge length × edge length × 6.
3. S = 6*a*a, where S represents the surface area of the cube, and a represents the edge length of the cube.
Conversion Rates and Calculations Between Area Units:
1. Conversion rates between area units: 1 square kilometer (km²) = 1,000,000 square meters (m²); 1 square meter (m²) = 100 square decimeters (dm²); 1 square decimeter (dm²) = 100 square centimeters (cm²)
2. To convert from a larger unit to a smaller unit, multiply by the conversion rate.
3. To convert from a smaller unit to a larger unit, divide by the conversion rate.
4. To convert square kilometers to square meters: multiply by 1,000,000.
5. To convert square meters to square decimeters: multiply by 100.
6. To convert square decimeters to square centimeters: multiply by 100.
7. To convert square centimeters to square decimeters: divide by 100.
8. To convert square decimeters to square meters: divide by 100.
9. To convert square meters to square kilometers: divide by 1,000,000."
2steps_316,testmini,Surface Area of Rectangular Cuboids,"As shown in the diagram, a rectangular cuboid has a length of 30 cm and a height of 10 cm. The total area of the two shaded faces is 200 square cm. What is the width of the rectangular cuboid (in cm)?",A. 5; B. 6; C. 7; D. 8; E. No correct answer,A,extracted_images/316-1.png,2steps_1,316,"Surface Area of Rectangular Cuboids:
1. Definition of Surface Area: The total area of the 6 faces of a rectangular cubiod or a cube is called its surface area.
2. Surface area of a rectangular cubiod = length × width × 2 + length × height × 2 + width × height × 2.
3. Surface area of a rectangular cubiod = (length × width + length × height + width × height) × 2.
4. Surface Area of a Rectangular Cubiod: If the letters a, b, and h represent the length, width, and height of a rectangular cubiod respectively, and S represents the surface area of the rectangular cubiod, then S = 2ab + 2ah + 2bh or S = 2(ab + ah + bh)."
2steps_316,testmini,Volume and Capacity of Rectangular Cuboids,"As shown in the diagram, the volume of this rectangular cuboid is (    ).",A. 3000 cubic centimeters; B. 1500 cubic centimeters; C. 6000 cubic centimeters; D. No correct answer,B,extracted_images/316-2.png,2steps_2,676,"Volume and Capacity of Rectangular Cuboids:
1. The formula for calculating the volume of a rectangular cubiod: The volume of a rectangular cubed = length × width × height.
2. In terms of letters: If V represents the volume of the rectangular cubiod, and a, b, h represent the length, width, and height of the rectangular cubed respectively, then the formula for the volume of the rectangular cubed can be written as: V = abh.
3. The volume of a rectangular cubiod is equal to the base area multiplied by the height.
4. The capacity of a rectangular cubiod usually refers to the amount of space a rectangular container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods."
2steps_316,testmini,Surface Area of Rectangular Cuboids;Volume and Capacity of Rectangular Cuboids,"As shown in the diagram, a rectangular cuboid has a length of 30 cm and a height of 10 cm. The total area of the two shaded faces is 200 square centimeters. What is the volume of this rectangular cuboid?",A. 3000 cubic centimeters; B. 1500 cubic centimeters; C. 6000 cubic centimeters; D. No correct answer,B,extracted_images/316-multi.png,2steps_multi,1036,"Surface Area of Rectangular Cuboids:
1. Definition of Surface Area: The total area of the 6 faces of a rectangular cubiod or a cube is called its surface area.
2. Surface area of a rectangular cubiod = length × width × 2 + length × height × 2 + width × height × 2.
3. Surface area of a rectangular cubiod = (length × width + length × height + width × height) × 2.
4. Surface Area of a Rectangular Cubiod: If the letters a, b, and h represent the length, width, and height of a rectangular cubiod respectively, and S represents the surface area of the rectangular cubiod, then S = 2ab + 2ah + 2bh or S = 2(ab + ah + bh).
Volume and Capacity of Rectangular Cuboids:
1. The formula for calculating the volume of a rectangular cubiod: The volume of a rectangular cubed = length × width × height.
2. In terms of letters: If V represents the volume of the rectangular cubiod, and a, b, h represent the length, width, and height of the rectangular cubed respectively, then the formula for the volume of the rectangular cubed can be written as: V = abh.
3. The volume of a rectangular cubiod is equal to the base area multiplied by the height.
4. The capacity of a rectangular cubiod usually refers to the amount of space a rectangular container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods."
2steps_317,testmini,Surface Area of Cylinders,"As shown in the diagram, the base area of the cylinder is 9π square decimeters. What is the surface area of the cylinder in square decimeters?",A. 42π; B. 24π; C. 12π; D. 9π; E. No correct answer,A,extracted_images/317-1.png,2steps_1,317,"Surface Area of Cylinders:
1. The lateral surface area of a cylinder = circumference of the base × height.
2. The area of the base of a cylinder = π × radius squared.
3. The surface area of a cylinder refers to the sum of its lateral surface area and the areas of its two bases."
2steps_317,testmini,Conversion Rates and Calculations Between Area Units,"As shown in the diagram, what is the surface area of the cylinder? (in square meters)",A. 0.42π; B. 0.24π; C. 0.12π; D. 0.09π; E. No correct answer,A,extracted_images/317-2.png,2steps_2,677,"Conversion Rates and Calculations Between Area Units:
1. Conversion rates between area units: 1 square kilometer (km²) = 1,000,000 square meters (m²); 1 square meter (m²) = 100 square decimeters (dm²); 1 square decimeter (dm²) = 100 square centimeters (cm²)
2. To convert from a larger unit to a smaller unit, multiply by the conversion rate.
3. To convert from a smaller unit to a larger unit, divide by the conversion rate.
4. To convert square kilometers to square meters: multiply by 1,000,000.
5. To convert square meters to square decimeters: multiply by 100.
6. To convert square decimeters to square centimeters: multiply by 100.
7. To convert square centimeters to square decimeters: divide by 100.
8. To convert square decimeters to square meters: divide by 100.
9. To convert square meters to square kilometers: divide by 1,000,000."
2steps_317,testmini,Surface Area of Cylinders;Conversion Rates and Calculations Between Area Units,"As shown in the diagram, the base area of the cylinder is 9 square decimeters. What is the surface area of the cylinder in square meters?",A. 0.42π; B. 0.24π; C. 0.12π; D. 0.09π; E. No correct answer,A,extracted_images/317-multi.png,2steps_multi,1037,"Surface Area of Cylinders:
1. The lateral surface area of a cylinder = circumference of the base × height.
2. The area of the base of a cylinder = π × radius squared.
3. The surface area of a cylinder refers to the sum of its lateral surface area and the areas of its two bases.
Conversion Rates and Calculations Between Area Units:
1. Conversion rates between area units: 1 square kilometer (km²) = 1,000,000 square meters (m²); 1 square meter (m²) = 100 square decimeters (dm²); 1 square decimeter (dm²) = 100 square centimeters (cm²)
2. To convert from a larger unit to a smaller unit, multiply by the conversion rate.
3. To convert from a smaller unit to a larger unit, divide by the conversion rate.
4. To convert square kilometers to square meters: multiply by 1,000,000.
5. To convert square meters to square decimeters: multiply by 100.
6. To convert square decimeters to square centimeters: multiply by 100.
7. To convert square centimeters to square decimeters: divide by 100.
8. To convert square decimeters to square meters: divide by 100.
9. To convert square meters to square kilometers: divide by 1,000,000."
2steps_318,testmini,Surface Area of Cylinders,"The diagram shows a cylindrical roller. If this roller rolls forward along the road surface for 10 revolutions, the area of the road surface it covers is ( ) cm².(π = 3.14)",A. 31.4; B. 62.8; C. 314; D. 157; E. No correct answer,C,extracted_images/318-1.png,2steps_1,318,"Surface Area of Cylinders:
1. The lateral surface area of a cylinder = circumference of the base × height.
2. The area of the base of a cylinder = π × radius squared.
3. The surface area of a cylinder refers to the sum of its lateral surface area and the areas of its two bases."
2steps_318,testmini,Conversion Rates and Calculations Between Area Units,The diagram shows a cylindrical roller. The area covered by the roller after rolling 10 circles is equivalent to ( ) dm².(π = 3.14),A. 3.14; B. 62.8; C. 314; D. 31.4; E. No correct answer,A,extracted_images/318-2.png,2steps_2,678,"Conversion Rates and Calculations Between Area Units:
1. Conversion rates between area units: 1 square kilometer (km²) = 1,000,000 square meters (m²); 1 square meter (m²) = 100 square decimeters (dm²); 1 square decimeter (dm²) = 100 square centimeters (cm²)
2. To convert from a larger unit to a smaller unit, multiply by the conversion rate.
3. To convert from a smaller unit to a larger unit, divide by the conversion rate.
4. To convert square kilometers to square meters: multiply by 1,000,000.
5. To convert square meters to square decimeters: multiply by 100.
6. To convert square decimeters to square centimeters: multiply by 100.
7. To convert square centimeters to square decimeters: divide by 100.
8. To convert square decimeters to square meters: divide by 100.
9. To convert square meters to square kilometers: divide by 1,000,000."
2steps_318,testmini,Surface Area of Cylinders;Conversion Rates and Calculations Between Area Units,"The diagram shows a cylindrical roller. If this roller rolls forward along the road surface for 10 revolutions, the area of the road surface it covers is ( ) dm².(π = 3.14)",A. 3.14; B. 62.8; C. 314; D. 31.4; E. No correct answer,A,extracted_images/318-multi.png,2steps_multi,1038,"Surface Area of Cylinders:
1. The lateral surface area of a cylinder = circumference of the base × height.
2. The area of the base of a cylinder = π × radius squared.
3. The surface area of a cylinder refers to the sum of its lateral surface area and the areas of its two bases.
Conversion Rates and Calculations Between Area Units:
1. Conversion rates between area units: 1 square kilometer (km²) = 1,000,000 square meters (m²); 1 square meter (m²) = 100 square decimeters (dm²); 1 square decimeter (dm²) = 100 square centimeters (cm²)
2. To convert from a larger unit to a smaller unit, multiply by the conversion rate.
3. To convert from a smaller unit to a larger unit, divide by the conversion rate.
4. To convert square kilometers to square meters: multiply by 1,000,000.
5. To convert square meters to square decimeters: multiply by 100.
6. To convert square decimeters to square centimeters: multiply by 100.
7. To convert square centimeters to square decimeters: divide by 100.
8. To convert square decimeters to square meters: divide by 100.
9. To convert square meters to square kilometers: divide by 1,000,000."
2steps_319,testmini,Observing Objects,"Xiao Ce used several cubic blocks, each with a side length of 1 centimeter, to build a rectangular cuboid. The diagram shows the views from the front and the top. What are the length, width, and height of this rectangular cuboid in centimeters?","A. 4, 5, 6; B. 5, 4, 3; C. 4, 3, 2; D. No correct answer",C,extracted_images/319-1.png,2steps_1,319,"Observing Objects:
1. When observing an object from different angles, you will see two or three adjacent faces, and the shape observed on each face is different.
2. The top, front, and side faces of a rectangular cubiod or cube are defined by convention. The face facing upward is called the top face, the face facing the observer is called the front face, and the two side faces are called the side faces. It is impossible to see opposite faces of a rectangular cubiod or cube at the same time.
3. When observing a combination of objects, not only should the shape of each object be considered, but also the positional relationships between the objects. If an object is blocked by another object, the blocked part will be difficult to observe.
4. No matter which face a cube or sphere is observed from, the shape seen is always the same."
2steps_319,testmini,Volume and Capacity of Rectangular Cuboids,A rectangular cuboid has dimensions as shown in the diagram. What is its volume in cubic centimeters (cm³)?,A. 10; B. 18; C. 24; D. No correct answer,C,extracted_images/319-2.png,2steps_2,679,"Volume and Capacity of Rectangular Cuboids:
1. The formula for calculating the volume of a rectangular cubiod: The volume of a rectangular cubed = length × width × height.
2. In terms of letters: If V represents the volume of the rectangular cubiod, and a, b, h represent the length, width, and height of the rectangular cubed respectively, then the formula for the volume of the rectangular cubed can be written as: V = abh.
3. The volume of a rectangular cubiod is equal to the base area multiplied by the height.
4. The capacity of a rectangular cubiod usually refers to the amount of space a rectangular container can hold. In the absence of special instructions, capacity and volume can be considered the same concept, using the same units and calculation methods."
2steps_319,testmini,Distance Between Two Points;Circumference of Circles,Xiao Ce used several 1 cubic centimeter cubic blocks to arrange a rectangular cuboid. The diagram shows what he sees from the front and the top. The volume of this rectangular cuboid is (    ) cubic centimeters.,A. 12; B. 24; C. 20; D. 27; E. No correct answer,B,extracted_images/319-multi.png,2steps_multi,1039,"Distance Between Two Points:
1. The line segment between two points is the shortest distance between them.
2. In a plane, the length of the line segment with these two points as endpoints is the distance between the two points.
3. If two lines are parallel, then the shortest distance between them is perpendicular to both lines.
Circumference of Circles:
1. A line segment passing through the center of a circle with both endpoints on the circle is called the diameter, usually denoted by the letter d. A line segment connecting the center of the circle to any point on the circle is called the radius, usually denoted by the letter r.
2. The circumference of a circle = diameter × pi (C = πd) or the circumference of a circle = 2 × radius × pi (C = 2πr).
3. The circumference of a semicircle can be calculated using the formula C = πr + 2r.
4. In the same circle or congruent circles, there are an infinite number of radii and an infinite number of diameters. All radii and diameters in the same circle are equal. The length of the diameter is twice the length of the radius, and the length of the radius is half the length of the diameter."
2steps_320,testmini,Observing Objects,"As shown in the diagram, each small cube has a volume of 1 cubic centimeter. The dimensions of the rectangular cuboid are:","A. 6, 5, 4; B. 4, 5, 4; C. 6, 5, 3; D. 6, 4, 4; E. No correct answer",A,extracted_images/320-1.png,2steps_1,320,"Observing Objects:
1. When observing an object from different angles, you will see two or three adjacent faces, and the shape observed on each face is different.
2. The top, front, and side faces of a rectangular cubiod or cube are defined by convention. The face facing upward is called the top face, the face facing the observer is called the front face, and the two side faces are called the side faces. It is impossible to see opposite faces of a rectangular cubiod or cube at the same time.
3. When observing a combination of objects, not only should the shape of each object be considered, but also the positional relationships between the objects. If an object is blocked by another object, the blocked part will be difficult to observe.
4. No matter which face a cube or sphere is observed from, the shape seen is always the same."
